"","MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
"TCGA-HU-8238-01A",43519.1670122428,17184.1411966028,29827.0033862647,18101.6698944049,94529.8582326042,264167.737182368,23709.331988951,50137.0867687306,13543.3092361752,23233.485988761,11173.8401788191,13889.8227337494,14678.0189289358,19158.2920384164,12677.0254922396,7511.04609530579,14431.5551031964,8091.82223912736,16879.1117093015,7808.7548749118,16437.4290116893,10087.9352040267,6783.85579757963,7508.60585940738,21637.5717112009,8880.01843431377,12616.0195947794,10812.6852658544,27164.7060210994,6578.87598211319,11283.6507942476,12935.6904974711,7816.07558260703,4194.76550936668,7962.48973651163,17169.4997812123,9155.76509083409,16059.1924474358,8594.5108341998,6373.89616664676,10998.1431941336,12781.9556358713,6042.02408446301,5305.07284314321,1918.02541615021,2418.27377532425,42574.7957195582,3372.40601160253,7701.38449538177,2027.83603157866,2293.82174450534,17247.5873299614,1695.96394939491,2920.9623703967,3887.29578616703,"yes"
"TCGA-BR-4294-01A",822.974768453035,10392.3629953531,23895.7920436476,13562.4765653135,9846.1734629269,1376.54524050665,7842.24835409283,22700.0798240118,54080.1446498241,3576.06524946633,14234.1420714052,19544.7281333062,47326.5848907701,92342.9356781697,2107.25826361741,2771.54283008175,15621.7587213529,10429.26769349,10746.6480974674,10178.3157461591,4760.70605966106,16485.3286577565,3421.06551729132,9967.95896677869,4022.61209692291,7565.46311806602,3790.11249866039,6332.84620029331,18160.8019531721,4720.11089171046,28852.0930034342,24202.1010381839,13197.1200537581,3823.32672698361,14488.7844885499,4487.61129344794,3568.68430983895,5233.08619581347,12300.3358890312,47725.1556306487,5753.44243954387,32716.0148983684,6945.46418936598,56855.3779497196,2048.21074659836,10222.6013839234,13684.2620691653,12957.2395158682,10429.26769349,8761.17533770182,7997.24808626784,3387.8512889681,9100.69856056137,21725.7957931974,7587.60593694816,"yes"
"TCGA-D7-6525-01A",13992.541398957,111571.384550182,10984.734764188,84647.8805645391,103724.753561804,93418.9354798821,27687.4566967991,42150.439352357,37605.1264533035,10224.8966995907,2526.39298734354,21175.3427424521,93704.2176413194,14746.8932681421,8598.23975985702,19311.4078511384,15295.5128093676,19300.4354603139,25664.42213853,10500.5780190565,11614.2756877443,15166.5872171796,10743.3421660488,10333.2490589827,16811.0742920031,13675.7136138992,5299.66476823856,22530.4330092792,11617.0187854505,3175.13559484272,10441.6014183748,29517.1028667862,8317.07224497894,7001.75689489074,6959.23888044577,20869.4873482189,8384.27813877906,17152.589956416,7645.01330697767,6808.36850660875,7163.59965955227,3360.29469000633,5653.52437232902,2260.31250984916,4390.32787865725,4332.72282682857,29266.1094266755,3675.75092621101,1312.57225238207,932.65322008339,3232.7406466714,5532.8280732594,1796.72899751359,3460.41775627999,2135.50156422035,"yes"
"TCGA-HU-A4HB-01A",24845.1854002255,17204.2229463015,20747.3833988988,21324.4173082912,82235.0832901808,24436.9554404465,15082.116151163,33252.6555845365,3269.28465679618,13476.7561405549,7263.7373012168,10832.7350930407,10105.8446161344,13921.1583752512,19634.6553228765,8373.02039867556,13929.77082166,7365.36416884113,21134.9434872967,10098.9546590074,9594.26529944927,7403.25893304003,14880.5849051961,7213.78511204552,18084.4149692851,9358.28426784702,17622.7878417712,9689.00220994652,15485.1786430968,10670.8211005544,15920.9684313841,13804.0291040909,7155.2204764654,8705.46083005684,6920.96193414491,16826.9977935942,8605.55645171428,28731.1212198948,7342.97180817814,8974.16915801269,6249.19111425529,15333.5995863011,17831.2090448651,11478.6685737038,3820.48122696202,4564.59659668592,65849.0427527192,7041.53618386869,18497.8123969095,8648.61868375849,6579.90905635479,17195.6104998926,2657.80096176844,7701.24957878594,7909.6707818799,"yes"
"TCGA-VQ-A8DU-01A",47712.5921126494,25486.8789644667,37715.727817575,51019.778229099,86574.6437707142,22581.3245585536,34038.2874679745,67651.9330753296,22292.6517666055,28586.9737301708,15278.7396549954,6011.92466709432,9026.25432794432,37483.534484921,10800.1277161475,4420.04064772801,21717.3980145349,12107.5226072171,8978.14219595296,15174.1480637099,14034.0997186972,15312.2089642068,13366.8053662953,3754.83812715181,24426.320228831,9588.95708906066,8494.92904421365,10287.6289188482,27902.9447231632,10743.6482568533,16234.7067993455,17514.9078766808,12638.8478909478,15420.9842191438,8576.51048541639,23800.8625129433,8632.98994471059,21288.572490264,7882.02231928023,7143.60568480414,4643.86665307912,14996.3423585244,8375.6946301481,6777.53511530466,1665.09813326621,3692.08317238047,27693.7615405921,3543.56311275497,4752.64190801611,1909.84245687443,2646.16725952481,3554.02227188352,4819.58052643887,4449.32629328797,4539.27506179355,"yes"
"TCGA-VQ-A8E2-01A",30477.4004670248,19872.5902088683,20470.2122788956,96401.3427815676,9858.77649889846,17087.2208270559,33605.9718801833,40585.296587132,13669.7766616447,41743.4378048789,4681.59373260864,14144.1640254358,11675.4945876068,43152.0237482027,7359.62966060243,5207.66016675685,19639.3718400772,19432.6555586486,31993.3198641673,13680.3774965897,17161.4266716712,12620.2940020845,4285.38752653731,5052.62295568546,39099.8545904566,19513.4869251047,11634.4163521947,12433.454286178,24283.8626503781,10435.1968990357,16648.6112812043,7694.8810657397,4521.25610406472,5141.40494835027,3646.68722109792,37022.0909412263,4245.63439549337,14016.9540060951,10139.6986249423,5943.09309106984,7386.13174796506,7468.28821878921,5568.08855488862,4924.0878319767,2957.63294966954,2565.40205670261,29525.9755307064,3265.05716307605,5520.38479763588,1343.65582928535,10679.0161027719,4098.54781063077,2140.04355453239,8273.95167461317,7070.75690834976,"yes"
"TCGA-BR-6803-01A",14344.0431913039,15777.1702136229,17649.6873390416,143578.379968663,19524.7590580829,24914.9516019211,13076.9647544585,92460.9615789943,9883.72272611839,11457.3523976844,9835.18544728762,14267.4053826237,6501.44076970052,14581.6203982124,8118.49853285196,9791.75735570219,9022.82467527789,4723.44360832073,11163.5741310771,9689.57361079531,11426.6972742123,7993.32344534103,9076.471141354,13347.7516784618,15501.2741023744,9224.63757146898,9395.79534418802,11390.9329634949,14699.1317048553,4455.21127794016,8251.33740123091,19486.4401537428,6565.30561026732,5804.03671071103,4646.80579964057,13071.8555672132,12967.1172286836,7469.63175269325,6557.6418293993,3379.7273627952,8780.13828112404,12749.9767707565,18714.9528796959,8884.87661965359,6963.82221540417,6749.23635109971,173622.95556491,9288.50241203579,14691.4679239873,3170.25068573609,9076.471141354,10811.0402111484,13212.3582164601,28762.1695976653,127862.520001984,"yes"
"TCGA-BR-6566-01A",27593.2525778789,12395.3299934196,33813.7470720332,193861.569584857,34618.2150772191,61130.8714427266,27534.5481558789,93081.296675721,13671.6076124579,11325.6049703074,3233.09168570688,23979.6692680976,6770.57667067331,10142.8195788988,34937.8280414417,11969.1793744562,20007.3367127604,7264.12866304416,13171.5329065314,10525.4854408251,21983.7189200956,7331.53003645164,4165.83972415224,8579.54256341582,19655.11018076,11775.6722056412,9510.11636400933,23114.3226030597,9305.73800593505,4172.3624377078,10679.8563283068,17963.5531320176,8216.44484215621,6005.24494682071,4998.57282141231,15402.3009425336,5548.65499793137,11058.1737145294,7188.03033822927,13132.3966251981,13301.9871776427,26738.7771021003,8551.27747134172,5152.94370889394,4017.99155022616,3928.84779830015,52016.4663677547,6555.32712333976,3265.70525348469,1111.03554229739,2530.81285955804,10016.7137834913,4602.86153237489,6761.87971926589,1872.01879044628,"yes"
"TCGA-CD-5803-01A",20092.4793126613,7755.8341647167,17251.1878694715,143986.958405443,124180.208320778,87547.4354578984,14053.3063497431,180066.559482923,13522.992902583,8288.43344570078,3972.77918605294,12981.250286303,9111.33362232854,20780.5152936751,30136.433135168,7840.41001620344,9424.49285621189,5918.02377024802,34746.9599581074,16645.4419061205,13811.0079644027,6734.06644540389,11056.5782065236,8178.71342215041,14037.3055129753,9026.7577708418,11968.6259022861,9710.22208420764,14839.6331851874,4569.38181410807,7730.68999265307,16281.9943281099,5716.87039373901,4514.52180233288,5380.852821616,15360.8032970516,11630.3224963391,28376.3410907141,7952.41587357777,4201.36256844954,10725.1323020486,9682.79207832005,8546.73266780894,5394.5678245598,4027.63919782812,3648.19078304976,99209.7596277731,5339.70781278462,7664.40081175806,2855.00644613356,12860.1010936328,4797.96519650467,4066.49837283554,7778.69250295636,22056.0105674481,"yes"
"TCGA-D7-A748-01A",7120.71034397679,20262.9609788333,23942.7911565931,525007.931724946,400410.706615178,92825.5626658988,46621.3195248413,466030.724330508,14428.2361515234,5009.26115107092,5700.04391171296,14610.7070694289,15019.0943618839,14710.6316197104,24272.9766270887,4444.47021469692,12673.0397030996,6008.50665388645,6360.4148527041,41512.1338234888,4353.2347557442,8237.25857973154,16865.5262692605,9996.79957381976,17847.3935894183,6208.35575444956,7003.40761103757,12377.6105979194,8324.14949301985,4700.79840889743,8663.02405484424,8432.76313463023,4166.41929217434,5852.1030099675,4570.46203896497,4670.38658924652,6799.21396481005,12820.7542556898,3710.24199741072,5778.24573367244,12329.8205956108,17486.7962992719,14350.034329564,8649.990417851,4479.22658001224,4179.45292916758,127282.154330377,9323.39499583538,12316.7869586176,3214.96379166737,4713.83204589067,3918.78018930266,3484.32562286113,69556.17608729,6008.50665388645,"yes"
"TCGA-HU-A4HB-11A",743.032340651531,17144.2069384885,925.872759555311,29433.4172218298,15957.6893264533,10390.782104085,8262.83084577933,69638.8582722673,11483.9343958289,14179.85801924,3011.03157939416,12114.1503077951,4162.5371963201,10997.6566859784,5142.87305937866,5228.45793631234,6558.91375046325,4100.29364945923,12487.6115889603,3987.47722077392,7566.48116527344,7216.3612141811,8437.8908213255,3123.84800807947,9472.68978788732,8309.51350592498,10246.8439019693,5279.03081813679,9390.99513263244,8982.52185635804,4267.5731816478,12491.5018106391,6274.92756791057,10390.782104085,8554.59747168962,9647.74976343349,14607.7824039084,17039.1709531608,7068.53279038655,3450.62662909899,7371.97008133325,68320.0731231528,137476.543907248,28565.8977874565,19143.7808813936,32736.2154271342,668857.483901778,30931.1525681692,51553.2176875083,27013.6993376138,70634.7550220411,16871.8914209722,52300.1402498387,62173.5228706428,662205.204831024,"no"
"TCGA-HU-A4H0-01A",51642.1984772942,3364.98482562268,25675.6027174468,5294.86449851636,5365.66992723103,37033.8296602851,9375.67493882756,27568.3527143072,842.75729787214,41849.4622937205,11237.3396255205,20904.0076067486,20122.5574483733,19937.7725490448,23059.2557783561,12708.7109734448,18249.6675107866,8671.07457503282,29743.4609451883,15082.4197970622,20005.1240544075,997.320367871232,6573.67961957029,6822.36210090961,30984.2829093709,18771.2099369288,16052.9722589559,23964.183696563,12564.5096735016,3933.15521701598,20081.9738489881,16945.8114454311,10624.2682305521,3485.8721429404,5620.39677443623,21952.2733440609,13256.1578247265,25704.9610659383,12438.4414711559,12719.0727435006,7752.33096341811,9165.84909519751,5961.47170543981,3687.06317819061,776.269273347392,1410.92768926545,11718.2984522775,2339.16959009798,3428.01892679549,1648.38491971098,3349.44217053897,10830.6401508302,1136.34078278662,1339.2587797128,1305.58302703143,"yes"
"TCGA-HU-8602-01A",84030.5474705516,4492.65550043399,21787.0726547467,21383.149958865,8614.0171578569,138657.997973199,8075.07851906204,21371.8986302889,3117.74314843541,8970.68427371906,4921.33111918314,8194.34260196863,225.026571521863,14790.996546132,32444.3310820222,12905.2738767788,17799.6018073793,11812.7698720402,23733.5524984109,15671.9755736401,22659.050619394,18677.2054363146,14971.0178033495,11995.0413949729,37015.7458824888,11084.808913167,20382.9068484503,19032.7474193191,17296.667420028,9708.77142831077,4394.76894182198,22546.537333633,9257.59315240943,1435.66952630948,10898.0368588038,28038.3108116241,22933.5830366506,10982.4218231245,14636.8533446396,18773.966862069,15026.1493133724,6027.33671821309,5908.07263530651,5016.96741207993,4304.75831321323,10365.8490171546,20091.4974383295,1451.42138631601,543.439170225298,6940.94459859186,5108.10317354628,3042.35924697558,1107.13073188756,1885.72266935321,594.070148817718,"yes"
"TCGA-VQ-A8E7-01B",34220.8068717273,31894.3308264048,43693.6897317827,49671.2457951564,6808.23991067823,153656.867200893,16164.6586502501,23520.1396089836,6449.02527400601,14875.1342318838,8313.85438391767,18889.6384331307,37361.1285782602,30538.856845837,5966.33060597771,16449.5046316737,11775.5048084113,16484.5841860363,15858.7649362089,14906.0042397228,10950.4336898048,4577.18025322185,8782.51723020096,18021.0686671147,29365.7965479543,12543.0454578633,13379.3420338658,12030.8839641705,24484.1257628657,11541.1733852697,9468.67331353189,23935.4815326359,7850.80426633238,9095.42685511466,8931.25454069805,16749.7856170169,5355.94636006983,17080.9366101991,9499.54332137091,7031.34587642387,5556.60141102346,7393.3668774451,5688.50053542654,8423.30259352874,3140.32170653295,3157.15989262696,46471.9904372944,3627.22592108476,3559.87317670871,1341.44215882283,8595.89400099235,12318.5363099432,2376.99060360448,3206.27126873449,2476.61653799404,"yes"
"TCGA-BR-7851-11A",35888.3312719142,6491.94226823036,17246.6485778951,12572.5651991293,8361.57561973667,42118.5248709336,23327.2715087941,21236.1585141093,4098.81157830229,14597.5219367608,7809.31469129173,17623.4516071987,14778.7325539068,26810.5422606005,15914.8943598222,6382.6406261423,13029.9062804978,17350.1975019785,16757.6675475012,7467.02797001596,12621.4633021687,5062.39184407862,7996.27802644236,9276.25778247361,15279.21902031,9227.35967943421,10219.7035352337,6046.10662287117,17019.416216712,7610.84592013183,20675.2685086574,27288.0178549851,6526.45857625817,8913.83654818161,3989.50993621423,20718.4138936922,10700.0554886207,24310.9862875866,4656.82522475187,4978.97743301141,7515.92607305536,42386.0262581492,21868.9574946192,13953.2175202417,14936.9322990342,9670.31896579109,165666.773097473,15776.8291277109,23957.1941303016,12710.6304312406,5735.45985062089,45236.4980294457,4984.73015101605,14094.1591113552,17189.1213978488,"no"
"TCGA-BR-6457-11A",14286.2320421066,10109.6403758119,14841.2038114635,14532.2504553267,7557.91450845926,39546.0295855189,9222.82981653015,33326.9129536527,7014.38545599625,7071.59904046605,12552.6604326719,14932.7455466152,8501.9386522108,24344.3801918956,9623.32490781868,6739.76025054126,9114.12400603755,12798.678845892,16929.4996446109,9886.50739637971,10922.0732752829,6751.20296743522,9594.71811558378,11030.7790857755,14114.5912886972,6957.17187152647,8919.59781884026,17719.047110294,17352.8801696873,5738.52252231994,21243.403913633,26426.954666596,6385.03602682856,5092.00901781131,4056.44313890811,14663.8416996072,7632.29216826999,8993.97547865099,5629.81671182734,7111.6485495949,8456.16778463496,26987.6477943999,16631.989005368,19778.7361512064,10395.7082981608,7649.45624361092,149773.721425016,19446.8973612816,28040.3777486441,8850.94151747651,24098.3617786756,57997.4105770261,9417.35600372743,60583.4645950606,38270.1666518425,"no"
"TCGA-D7-A6EZ-01A",91280.3667529756,34768.5975515465,47299.5766877715,50821.8855900523,47581.7609528957,24294.067462488,19499.432161262,68149.9972333893,3981.79478531501,20599.4513540693,10143.6503091562,13070.3756076129,10900.3036926309,16703.8101718232,21081.412090078,4576.12978619615,31914.2912237854,5452.64905220152,24220.3998888493,11703.1553849977,18823.9379690841,4654.79177160689,7422.94449629907,6451.5314066236,33066.7517401999,13095.3476664734,16631.3912011276,33357.6762259253,16425.3717155281,2538.40978317511,9536.82927884479,25918.4998913669,10683.0467805441,8822.62839543301,5468.88089046088,16712.5503924244,10876.5802367134,26849.9576868655,4854.5682424913,8630.34354220676,8556.67596856813,8978.70376331146,6557.66265678094,3825.71941743656,1604.45478179046,4976.93133090801,19523.1556171795,2302.42382694289,1136.22867815511,2205.03279738674,2065.18926776765,8380.62295360124,638.036103887103,3478.60779927489,501.938383097094,"yes"
"TCGA-R5-A7O7-01A",25516.0661346617,24069.5069068472,19398.0495839965,54279.1490069867,44312.4886392001,29886.7099177834,17004.8124517406,252002.119179462,21985.9307713711,14876.9990310103,6896.59277114036,30280.4217565464,7135.47411151341,80317.2151076488,13687.0160576705,13395.0499749923,28342.8286624094,4658.18613727441,9882.60952580344,12749.18561028,13647.2025009416,22928.184947287,8462.59266914145,16274.8972450452,18101.8971260464,6781.57582947927,11519.3890802114,13280.0330333312,10329.4061068715,5733.15216895312,4388.33869722337,33045.2520849381,13961.2872262469,9617.18581427784,10816.0162446685,11209.7280834315,1331.54228615346,7153.16902561512,5436.76235774952,15314.9481550275,6843.50802883524,15403.4227255361,7927.3215175648,5118.25390391879,1862.38970920468,1720.83039639102,22720.269706592,3145.27098157845,4671.45732285069,2375.54221815419,3667.27094757881,6861.20294293695,2428.62696045931,2618.84728705266,2264.94900501852,"yes"
"TCGA-BR-6563-01A",7229.40603265407,31247.7088670893,21701.3824185072,214240.540656916,30793.5398082852,51171.9080120154,23371.0570743038,193342.181791657,12499.5223575206,6237.69388492732,5193.32445502039,10649.9353209417,6713.80347797313,15700.6463033907,12468.8056095821,4072.16315526736,7029.74717105421,5928.33235211875,9133.84440483729,17078.5118537722,7284.25736825842,6746.71427933574,15924.4397526565,7205.27144498815,14695.769835119,6996.8363696916,6729.16185194234,12326.1921370108,19825.4667408383,3918.57941557516,11729.4096056354,22111.6704088278,6902.49207245211,4554.85490858569,4421.01764971106,8837.64719257378,8243.05871462256,13113.8573162893,4991.47153999636,4715.02080855041,8734.52668163759,15915.6635389598,13274.0232162541,12016.8306042022,5684.79242203541,4682.11000718779,121421.110547226,11053.6411509897,17530.486859152,3578.50113482816,18695.5292273886,6553.63757800841,3626.77031015999,13993.6727393832,34268.9204321772,"yes"
